state,district,year,season,rainfall,soil_moisture,water_availability,area_hectares,production_tonnes,yield_tonnes_per_hectare,recommended_crop,source_type
Tamil Nadu,NAMAKKAL,2023,Summer,134.12307692307692,25.152302552862903,Low,5247.68,22203.43,4.231,Rice,synthetic_prototype
Tamil Nadu,NAMAKKAL,2023,Summer,134.12307692307692,25.152302552862903,Low,4356.09,19763.67,4.537,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Kharif,330.9059829059829,32.95149883487903,High,9008.33,31775.02,3.527,Rice,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Kharif,330.9059829059829,32.95149883487903,High,5917.83,13080.84,2.21,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Kharif,330.9059829059829,32.95149883487903,High,5333.64,14013.17,2.627,Millet,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Kharif,330.9059829059829,32.95149883487903,High,1481.1,3493.86,2.359,Soybean,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Rabi,438.4777777777779,32.95149883487903,High,1798.91,7281.51,4.048,Maize,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Rabi,438.4777777777779,32.95149883487903,High,1791.85,2769.57,1.546,Mustard,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Rabi,438.4777777777779,32.95149883487903,High,2972.45,6501.75,2.187,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Rabi,438.4777777777779,32.95149883487903,High,5316.22,6497.16,1.222,Pulses,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Summer,134.12307692307692,32.95149883487903,High,802.3,12969.9,16.166,Watermelon,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Summer,134.12307692307692,32.95149883487903,High,6158.04,27296.28,4.433,Rice,synthetic_prototype
Tamil Nadu,PERAMBALUR,2023,Summer,134.12307692307692,32.95149883487903,High,2282.06,5090.31,2.231,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Kharif,330.9059829059829,23.147286031048385,Low,5576.97,10033.75,1.799,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Kharif,330.9059829059829,23.147286031048385,Low,3237.1,13449.37,4.155,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Kharif,330.9059829059829,23.147286031048385,Low,6584.5,11049.18,1.678,Cotton,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Kharif,330.9059829059829,23.147286031048385,Low,1634.85,3946.1,2.414,Millet,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Rabi,438.4777777777779,23.147286031048385,Low,2310.76,2956.97,1.28,Pulses,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Rabi,438.4777777777779,23.147286031048385,Low,1858.17,1942.3,1.045,Mustard,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Rabi,438.4777777777779,23.147286031048385,Low,2778.24,13614.8,4.901,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Rabi,438.4777777777779,23.147286031048385,Low,590.7,1980.62,3.353,Wheat,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Summer,134.12307692307692,23.147286031048385,Low,2913.96,4494.68,1.542,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Summer,134.12307692307692,23.147286031048385,Low,1033.2,3913.9,3.788,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2023,Summer,134.12307692307692,23.147286031048385,Low,2261.61,4412.22,1.951,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Kharif,330.9059829059829,28.9982593121,Medium,2501.73,5615.01,2.244,Cotton,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Kharif,330.9059829059829,28.9982593121,Medium,1856.63,3407.77,1.835,Soybean,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Kharif,330.9059829059829,28.9982593121,Medium,12870.65,54330.38,4.221,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Kharif,330.9059829059829,28.9982593121,Medium,2504.8,5442.83,2.173,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Rabi,438.4777777777779,28.9982593121,Medium,1454.66,1742.25,1.198,Pulses,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Rabi,438.4777777777779,28.9982593121,Medium,1240.35,3606.81,2.908,Wheat,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Rabi,438.4777777777779,28.9982593121,Medium,5256.9,19942.59,3.794,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Rabi,438.4777777777779,28.9982593121,Medium,2675.74,5036.63,1.882,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Summer,134.12307692307692,28.9982593121,Medium,4117.14,17461.88,4.241,Maize,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Summer,134.12307692307692,28.9982593121,Medium,3069.2,6882.02,2.242,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2023,Summer,134.12307692307692,28.9982593121,Medium,1920.19,3573.26,1.861,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2023,Kharif,330.9059829059829,,Unknown,1086.33,2061.39,1.898,Soybean,synthetic_prototype
Tamil Nadu,RANIPET,2023,Kharif,330.9059829059829,,Unknown,11173.54,43523.5,3.895,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2023,Kharif,330.9059829059829,,Unknown,968.76,2388.36,2.465,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2023,Kharif,330.9059829059829,,Unknown,10064.15,51561.46,5.123,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2023,Rabi,438.4777777777779,,Unknown,699.67,948.83,1.356,Mustard,synthetic_prototype
Tamil Nadu,RANIPET,2023,Rabi,438.4777777777779,,Unknown,15492.16,57858.33,3.735,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2023,Rabi,438.4777777777779,,Unknown,4885.39,5924.65,1.213,Pulses,synthetic_prototype
Tamil Nadu,RANIPET,2023,Rabi,438.4777777777779,,Unknown,986.32,2427.1,2.461,Wheat,synthetic_prototype
Tamil Nadu,RANIPET,2023,Summer,134.12307692307692,,Unknown,1701.73,2807.96,1.65,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2023,Summer,134.12307692307692,,Unknown,2179.95,9884.95,4.534,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2023,Summer,134.12307692307692,,Unknown,3239.54,14803.92,4.57,Rice,synthetic_prototype
Tamil Nadu,SALEM,2023,Kharif,330.9059829059829,26.934064780120966,Low,1251.37,3162.85,2.528,Millet,synthetic_prototype
Tamil Nadu,SALEM,2023,Kharif,330.9059829059829,26.934064780120966,Low,3687.26,18214.29,4.94,Maize,synthetic_prototype
Tamil Nadu,SALEM,2023,Kharif,330.9059829059829,26.934064780120966,Low,3329.48,6128.9,1.841,Soybean,synthetic_prototype
Tamil Nadu,SALEM,2023,Kharif,330.9059829059829,26.934064780120966,Low,3226.18,5636.16,1.747,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2023,Rabi,438.4777777777779,26.934064780120966,Low,4220.72,5290.32,1.253,Pulses,synthetic_prototype
Tamil Nadu,SALEM,2023,Rabi,438.4777777777779,26.934064780120966,Low,2269.53,2801.58,1.234,Mustard,synthetic_prototype
Tamil Nadu,SALEM,2023,Rabi,438.4777777777779,26.934064780120966,Low,1329.88,3050.18,2.294,Wheat,synthetic_prototype
Tamil Nadu,SALEM,2023,Rabi,438.4777777777779,26.934064780120966,Low,2408.13,10068.75,4.181,Rice,synthetic_prototype
Tamil Nadu,SALEM,2023,Summer,134.12307692307692,26.934064780120966,Low,1462.51,3048.76,2.085,Millet,synthetic_prototype
Tamil Nadu,SALEM,2023,Summer,134.12307692307692,26.934064780120966,Low,4620.98,10304.42,2.23,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2023,Summer,134.12307692307692,26.934064780120966,Low,5869.04,26151.93,4.456,Rice,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Kharif,330.9059829059829,27.401053718064517,Medium,2236.68,4780.88,2.137,Cotton,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Kharif,330.9059829059829,27.401053718064517,Medium,2501.08,10693.42,4.276,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Kharif,330.9059829059829,27.401053718064517,Medium,1964.03,5620.85,2.862,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Kharif,330.9059829059829,27.401053718064517,Medium,5317.72,13248.06,2.491,Groundnut,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Rabi,438.4777777777779,27.401053718064517,Medium,1245.06,4150.41,3.334,Wheat,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Rabi,438.4777777777779,27.401053718064517,Medium,1980.86,1939.99,0.979,Pulses,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Rabi,438.4777777777779,27.401053718064517,Medium,2215.02,8673.27,3.916,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Rabi,438.4777777777779,27.401053718064517,Medium,7939.07,38004.85,4.787,Rice,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Summer,134.12307692307692,27.401053718064517,Medium,525.81,885.6,1.684,Groundnut,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Summer,134.12307692307692,27.401053718064517,Medium,1731.42,3206.57,1.852,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2023,Summer,134.12307692307692,27.401053718064517,Medium,545.68,9930.78,18.199,Watermelon,synthetic_prototype
Tamil Nadu,TENKASI,2023,Kharif,330.9059829059829,,Unknown,5298.69,22573.07,4.26,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2023,Kharif,330.9059829059829,,Unknown,11021.48,45409.44,4.12,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2023,Kharif,330.9059829059829,,Unknown,2669.28,6406.81,2.4,Millet,synthetic_prototype
Tamil Nadu,TENKASI,2023,Kharif,330.9059829059829,,Unknown,1078.44,2201.71,2.042,Cotton,synthetic_prototype
Tamil Nadu,TENKASI,2023,Rabi,438.4777777777779,,Unknown,4338.42,23604.94,5.441,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2023,Rabi,438.4777777777779,,Unknown,557.81,772.11,1.384,Mustard,synthetic_prototype
Tamil Nadu,TENKASI,2023,Rabi,438.4777777777779,,Unknown,2405.4,5632.35,2.342,Groundnut,synthetic_prototype
Tamil Nadu,TENKASI,2023,Rabi,438.4777777777779,,Unknown,444.58,1070.86,2.409,Wheat,synthetic_prototype
Tamil Nadu,TENKASI,2023,Summer,134.12307692307692,,Unknown,1096.56,3680.62,3.357,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2023,Summer,134.12307692307692,,Unknown,3014.6,12853.54,4.264,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2023,Summer,134.12307692307692,,Unknown,1210.0,2385.49,1.971,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Kharif,330.9059829059829,28.445014925161292,Medium,2905.92,10979.23,3.778,Rice,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Kharif,330.9059829059829,28.445014925161292,Medium,1826.63,10576.43,5.79,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Kharif,330.9059829059829,28.445014925161292,Medium,3431.12,7297.96,2.127,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Kharif,330.9059829059829,28.445014925161292,Medium,2463.91,5055.02,2.052,Cotton,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Rabi,438.4777777777779,28.445014925161292,Medium,1781.46,4525.74,2.54,Wheat,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Rabi,438.4777777777779,28.445014925161292,Medium,2718.62,11998.78,4.414,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Rabi,438.4777777777779,28.445014925161292,Medium,5037.24,24788.22,4.921,Rice,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Rabi,438.4777777777779,28.445014925161292,Medium,1120.98,1331.95,1.188,Pulses,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Summer,134.12307692307692,28.445014925161292,Medium,1435.57,5474.26,3.813,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Summer,134.12307692307692,28.445014925161292,Medium,2517.9,11933.79,4.74,Rice,synthetic_prototype
Tamil Nadu,THANJAVUR,2023,Summer,134.12307692307692,28.445014925161292,Medium,1843.74,3278.78,1.778,Millet,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Kharif,330.9059829059829,35.84706918911291,High,4436.37,8709.49,1.963,Cotton,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Kharif,330.9059829059829,35.84706918911291,High,2487.86,5247.86,2.109,Millet,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Kharif,330.9059829059829,35.84706918911291,High,2799.76,6697.95,2.392,Soybean,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Kharif,330.9059829059829,35.84706918911291,High,7161.55,31042.54,4.335,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Rabi,438.4777777777779,35.84706918911291,High,3299.8,7892.58,2.392,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Rabi,438.4777777777779,35.84706918911291,High,2736.25,12162.25,4.445,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Rabi,438.4777777777779,35.84706918911291,High,441.89,622.75,1.409,Mustard,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Rabi,438.4777777777779,35.84706918911291,High,4687.73,5892.76,1.257,Pulses,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Summer,134.12307692307692,35.84706918911291,High,2641.86,4057.24,1.536,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Summer,134.12307692307692,35.84706918911291,High,4715.95,22072.93,4.68,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2023,Summer,134.12307692307692,35.84706918911291,High,1763.43,6332.46,3.591,Rice,synthetic_prototype
Tamil Nadu,THENI,2023,Kharif,330.9059829059829,34.932106377692,High,3687.04,19458.22,5.277,Maize,synthetic_prototype
Tamil Nadu,THENI,2023,Kharif,330.9059829059829,34.932106377692,High,5967.37,15985.39,2.679,Millet,synthetic_prototype
Tamil Nadu,THENI,2023,Kharif,330.9059829059829,34.932106377692,High,12634.4,62792.4,4.97,Rice,synthetic_prototype
Tamil Nadu,THENI,2023,Kharif,330.9059829059829,34.932106377692,High,3531.23,7946.74,2.25,Groundnut,synthetic_prototype
Tamil Nadu,THENI,2023,Rabi,438.4777777777779,34.932106377692,High,4399.17,21394.49,4.863,Rice,synthetic_prototype
Tamil Nadu,THENI,2023,Rabi,438.4777777777779,34.932106377692,High,1653.99,2404.2,1.454,Mustard,synthetic_prototype
Tamil Nadu,THENI,2023,Rabi,438.4777777777779,34.932106377692,High,1530.02,4021.88,2.629,Wheat,synthetic_prototype
Tamil Nadu,THENI,2023,Rabi,438.4777777777779,34.932106377692,High,958.3,1234.28,1.288,Pulses,synthetic_prototype
Tamil Nadu,THENI,2023,Summer,134.12307692307692,34.932106377692,High,1560.97,3513.99,2.251,Millet,synthetic_prototype
Tamil Nadu,THENI,2023,Summer,134.12307692307692,34.932106377692,High,1925.34,6360.14,3.303,Rice,synthetic_prototype
Tamil Nadu,THENI,2023,Summer,134.12307692307692,34.932106377692,High,1400.64,2360.32,1.685,Groundnut,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Kharif,330.9059829059829,,Unknown,925.96,1994.44,2.154,Cotton,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Kharif,330.9059829059829,,Unknown,1189.14,2875.5,2.418,Groundnut,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Kharif,330.9059829059829,,Unknown,7274.79,43045.29,5.917,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Kharif,330.9059829059829,,Unknown,2715.43,5893.99,2.171,Soybean,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Rabi,438.4777777777779,,Unknown,1562.76,2016.73,1.29,Pulses,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Rabi,438.4777777777779,,Unknown,5428.67,23317.4,4.295,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Rabi,438.4777777777779,,Unknown,4564.68,24826.86,5.439,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Rabi,438.4777777777779,,Unknown,5725.91,9955.3,1.739,Groundnut,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Summer,134.12307692307692,,Unknown,2783.76,10463.62,3.759,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Summer,134.12307692307692,,Unknown,3632.98,12123.09,3.337,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2023,Summer,134.12307692307692,,Unknown,2033.6,4555.95,2.24,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Kharif,330.9059829059829,26.180574092419352,Low,5288.3,11927.96,2.256,Groundnut,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Kharif,330.9059829059829,26.180574092419352,Low,4096.07,20206.35,4.933,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Kharif,330.9059829059829,26.180574092419352,Low,5271.82,15354.47,2.913,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Kharif,330.9059829059829,26.180574092419352,Low,3797.11,13322.38,3.509,Rice,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Rabi,438.4777777777779,26.180574092419352,Low,1688.49,3465.57,2.052,Groundnut,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Rabi,438.4777777777779,26.180574092419352,Low,1237.68,1539.89,1.244,Mustard,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Rabi,438.4777777777779,26.180574092419352,Low,5118.89,25868.11,5.053,Rice,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Rabi,438.4777777777779,26.180574092419352,Low,6681.37,25804.6,3.862,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Summer,134.12307692307692,26.180574092419352,Low,1694.48,6831.14,4.031,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Summer,134.12307692307692,26.180574092419352,Low,1623.53,2944.36,1.814,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2023,Summer,134.12307692307692,26.180574092419352,Low,1563.32,30833.99,19.723,Watermelon,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Kharif,330.9059829059829,27.362339060924,Low,1353.94,2859.16,2.112,Soybean,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Kharif,330.9059829059829,27.362339060924,Low,1972.56,4076.39,2.067,Cotton,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Kharif,330.9059829059829,27.362339060924,Low,7989.33,17607.5,2.204,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Kharif,330.9059829059829,27.362339060924,Low,1492.91,3214.27,2.153,Millet,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Rabi,438.4777777777779,27.362339060924,Low,467.22,1311.25,2.807,Wheat,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Rabi,438.4777777777779,27.362339060924,Low,4873.05,21070.35,4.324,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Rabi,438.4777777777779,27.362339060924,Low,3008.07,5378.25,1.788,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Rabi,438.4777777777779,27.362339060924,Low,2019.25,2743.43,1.359,Mustard,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Summer,134.12307692307692,27.362339060924,Low,2184.36,4679.12,2.142,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Summer,134.12307692307692,27.362339060924,Low,1901.28,4587.15,2.413,Millet,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2023,Summer,134.12307692307692,27.362339060924,Low,2961.39,11935.76,4.03,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Kharif,330.9059829059829,,Unknown,3203.55,6750.95,2.107,Millet,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Kharif,330.9059829059829,,Unknown,3760.58,6406.14,1.703,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Kharif,330.9059829059829,,Unknown,5674.79,22824.23,4.022,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Kharif,330.9059829059829,,Unknown,2911.89,6402.81,2.199,Cotton,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Rabi,438.4777777777779,,Unknown,5170.89,22134.42,4.281,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Rabi,438.4777777777779,,Unknown,2471.35,3670.05,1.485,Mustard,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Rabi,438.4777777777779,,Unknown,1303.64,3951.3,3.031,Wheat,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Rabi,438.4777777777779,,Unknown,5571.01,26633.07,4.781,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Summer,134.12307692307692,,Unknown,920.75,15266.98,16.581,Watermelon,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Summer,134.12307692307692,,Unknown,4289.71,18154.97,4.232,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2023,Summer,134.12307692307692,,Unknown,2401.52,11238.59,4.68,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Kharif,330.9059829059829,26.49042549164,Low,4575.36,8986.99,1.964,Cotton,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Kharif,330.9059829059829,26.49042549164,Low,6794.89,27580.75,4.059,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Kharif,330.9059829059829,26.49042549164,Low,11386.74,50985.69,4.478,Rice,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Kharif,330.9059829059829,26.49042549164,Low,4977.4,9715.25,1.952,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Rabi,438.4777777777779,26.49042549164,Low,6459.93,25071.08,3.881,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Rabi,438.4777777777779,26.49042549164,Low,3068.16,3843.16,1.253,Pulses,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Rabi,438.4777777777779,26.49042549164,Low,1721.64,3590.0,2.085,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Rabi,438.4777777777779,26.49042549164,Low,15304.42,63943.21,4.178,Rice,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Summer,134.12307692307692,26.49042549164,Low,1781.15,8397.73,4.715,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Summer,134.12307692307692,26.49042549164,Low,1664.24,3078.66,1.85,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPPUR,2023,Summer,134.12307692307692,26.49042549164,Low,5108.25,17049.44,3.338,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Kharif,330.9059829059829,,Unknown,5844.99,10696.93,1.83,Cotton,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Kharif,330.9059829059829,,Unknown,3950.11,7251.04,1.836,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Kharif,330.9059829059829,,Unknown,5902.8,15596.56,2.642,Millet,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Kharif,330.9059829059829,,Unknown,7205.18,37039.96,5.141,Maize,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Rabi,438.4777777777779,,Unknown,2344.75,3201.16,1.365,Mustard,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Rabi,438.4777777777779,,Unknown,13892.57,53193.9,3.829,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Rabi,438.4777777777779,,Unknown,1225.26,3428.96,2.799,Wheat,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Rabi,438.4777777777779,,Unknown,2122.37,8070.05,3.802,Maize,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Summer,134.12307692307692,,Unknown,2127.42,10103.06,4.749,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Summer,134.12307692307692,,Unknown,547.05,11238.14,20.543,Watermelon,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2023,Summer,134.12307692307692,,Unknown,4892.8,20660.49,4.223,Maize,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Kharif,330.9059829059829,30.938669521370965,High,5650.38,11393.74,2.016,Cotton,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Kharif,330.9059829059829,30.938669521370965,High,1562.01,6874.44,4.401,Maize,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Kharif,330.9059829059829,30.938669521370965,High,3961.21,7334.4,1.852,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Kharif,330.9059829059829,30.938669521370965,High,2185.97,4821.98,2.206,Soybean,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Rabi,438.4777777777779,30.938669521370965,High,1456.39,1548.36,1.063,Pulses,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Rabi,438.4777777777779,30.938669521370965,High,5768.02,31311.92,5.429,Maize,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Rabi,438.4777777777779,30.938669521370965,High,950.01,1345.33,1.416,Mustard,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Rabi,438.4777777777779,30.938669521370965,High,1214.18,2161.47,1.78,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Summer,134.12307692307692,30.938669521370965,High,5078.16,18100.64,3.564,Rice,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Summer,134.12307692307692,30.938669521370965,High,1730.88,4237.2,2.448,Millet,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2023,Summer,134.12307692307692,30.938669521370965,High,1354.46,5672.1,4.188,Maize,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Kharif,330.9059829059829,,Unknown,5170.48,10552.76,2.041,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Kharif,330.9059829059829,,Unknown,3332.15,16247.23,4.876,Maize,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Kharif,330.9059829059829,,Unknown,5210.15,12336.11,2.368,Millet,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Kharif,330.9059829059829,,Unknown,1591.31,2488.84,1.564,Cotton,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Rabi,438.4777777777779,,Unknown,5967.68,31337.35,5.251,Maize,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Rabi,438.4777777777779,,Unknown,1701.49,1782.73,1.048,Mustard,synthetic_prototype
Tamil Nadu,TIRUVARUR,2023,Rabi,438.4777777777779,,Unknown,4440.55,7377.05,1.661,Groundnut,synthetic_prototype
